학교명,소재지도로명주소,위도,경도,카테고리_대,카테고리_소
경희초등학교,서울특별시 동대문구 경희대로 26,37.59394914,127.054891,교육,초등학교
동작중학교,서울특별시 동작구 동작대로39가길 83,37.49546195,126.9778016,교육,중학교
영파여자중학교,서울특별시 송파구 올림픽로 565,37.53273562,127.1197395,교육,중학교
동도중학교,서울특별시 마포구 백범로 139,37.54670177,126.9469053,교육,중학교
서울구로남초등학교,서울특별시 구로구 디지털로27길 76,37.48420602,126.8902182,교육,초등학교
서울구룡초등학교,서울특별시 강남구 개포로 263,37.48119739,127.0517714,교육,초등학교
경복비즈니스고등학교,서울특별시 강서구 화곡로 379,37.55802536,126.8526703,교육,고등학교
서울신서초등학교,서울특별시 양천구 목동서로10길 35,37.52055887,126.8623309,교육,초등학교
서울논현초등학교,서울특별시 강남구 강남대로120길 33,37.5084232,127.0262229,교육,초등학교
서울아주초등학교,서울특별시 송파구 올림픽로4길 59,37.50582689,127.075764,교육,초등학교
송곡고등학교,서울특별시 중랑구 양원역로 50,37.60584544,127.1064637,교육,고등학교
해성여자고등학교,서울특별시 동대문구 전농로20길 31,37.5818726,127.0569769,교육,고등학교
한천중학교,서울특별시 노원구 공릉로 265,37.63131395,127.0724683,교육,중학교
서울면일초등학교,서울특별시 중랑구 용마산로100길 13,37.5920416,127.0997947,교육,초등학교
서울신계초등학교,서울특별시 노원구 초안산로 29,37.62979163,127.052769,교육,초등학교
경문고등학교,서울특별시 동작구 동작대로 171,37.49341886,126.9822734,교육,고등학교
전농중학교,서울특별시 동대문구 사가정로13길 71,37.58204428,127.0592794,교육,중학교
청원중학교,서울특별시 노원구 한글비석로 506,37.66525155,127.0625329,교육,중학교
경희여자고등학교,서울특별시 동대문구 경희대로 26,37.59394914,127.054891,교육,고등학교
강현중학교,서울특별시 동작구 상도로13라길 22,37.50311599,126.9307563,교육,중학교
석관고등학교,서울특별시 성북구 한천로70길 30,37.60958929,127.0667176,교육,고등학교
홍은중학교,서울특별시 서대문구 연희로41길 94,37.59189151,126.9357524,교육,중학교
서울면동초등학교,서울특별시 중랑구 면목로57길 32,37.58535152,127.0865922,교육,초등학교
해성국제컨벤션고등학교,서울특별시 동대문구 전농로20길 31,37.5818726,127.0569769,교육,고등학교
성수중학교,서울특별시 성동구 서울숲길 18,37.54734181,127.0382534,교육,중학교
중화고등학교,서울특별시 중랑구 봉화산로27길 62,37.60481461,127.0836541,교육,고등학교
진명여자고등학교,서울특별시 양천구 목동로 170,37.52404701,126.8658566,교육,고등학교
서울신천초등학교,서울특별시 송파구 올림픽로 215,37.5140111,127.0950476,교육,초등학교
서울남천초등학교,서울특별시 송파구 성내천로 207,37.50144683,127.1507951,교육,초등학교
서울영화초등학교,서울특별시 동작구 등용로8길 3,37.50890811,126.9329735,교육,초등학교
개봉중학교,서울특별시 구로구 고척로21나길 68,37.50352932,126.8423998,교육,중학교
서울공진초등학교,서울특별시 강서구 마곡서로 33,37.55780477,126.8226104,교육,초등학교
서울대학교사범대학부설중학교,서울특별시 성북구 월곡로 36,37.59582047,127.0391333,교육,중학교
문창중학교,서울특별시 동작구 여의대방로22나길 40,37.49580287,126.9224055,교육,중학교
언북중학교,서울특별시 강남구 도산대로38길 27,37.51942855,127.0331263,교육,중학교
광신중학교,서울특별시 관악구 광신길 141,37.4644762,126.9259406,교육,중학교
개포고등학교,서울특별시 강남구 개포로 402,37.48495285,127.0594065,교육,고등학교
원묵고등학교,서울특별시 중랑구 숙선옹주로 82,37.61523231,127.0855078,교육,고등학교
서울전농초등학교,서울특별시 동대문구 사가정로 66,37.57473031,127.0543331,교육,초등학교
문일고등학교,서울특별시 금천구 시흥대로47길 45,37.44891526,126.8987207,교육,고등학교
하계중학교,서울특별시 노원구 노원로 261-8,37.64136991,127.0723336,교육,중학교
당곡고등학교,서울특별시 관악구 봉천로21길 108,37.49176034,126.9342464,교육,고등학교
서울신내초등학교,서울특별시 중랑구 용마산로125나길 22,37.60493422,127.1001285,교육,초등학교
서울중곡초등학교,서울특별시 중랑구 면목로23길 20,37.57489173,127.083439,교육,초등학교
서문여자중학교,서울특별시 서초구 동광로12길 84,37.48891973,126.9845622,교육,중학교
서울금화초등학교,서울특별시 서대문구 통일로 165,37.56882755,126.9629414,교육,초등학교
송파중학교,서울특별시 송파구 동남로 203,37.49592462,127.1299138,교육,중학교
서울온곡초등학교,서울특별시 노원구 한글비석로52길 59,37.66754054,127.0659829,교육,초등학교
잠실중학교,서울특별시 송파구 올림픽로35길 130,37.51781757,127.0986662,교육,중학교
서울서정초등학교,서울특별시 양천구 목동로8길 19,37.52345012,126.8672362,교육,초등학교
봉은중학교,서울특별시 강남구 영동대로128길 59,37.51897667,127.0623894,교육,중학교
서울잠실초등학교,서울특별시 송파구 올림픽로35길 20,37.52010753,127.1113114,교육,초등학교
동양고등학교,서울특별시 강서구 허준로 50,37.56901968,126.8470811,교육,고등학교
정화여자중학교,서울특별시 동대문구 홍릉로15길 50,37.58604864,127.0410078,교육,중학교
봉영여자중학교,서울특별시 양천구 목동동로2길 68,37.50921598,126.8601984,교육,중학교
인헌고등학교,서울특별시 관악구 인헌9길 74,37.47231073,126.9704851,교육,고등학교
서울도봉초등학교,서울특별시 도봉구 도봉로173길 96,37.67996175,127.0382887,교육,초등학교
고척중학교,서울특별시 구로구 중앙로3길 20,37.49974083,126.8613425,교육,중학교
대진디자인고등학교,서울특별시 강남구 광평로39길 93,37.49042815,127.0959793,교육,고등학교
안천중학교,서울특별시 금천구 한내로 69-44,37.45952426,126.8874988,교육,중학교
상원중학교,서울특별시 노원구 수락산로 182,37.67176621,127.0595044,교육,중학교
남서울중학교,서울특별시 관악구 남부순환로172길 97,37.48213625,126.9210371,교육,중학교
금성초등학교,서울특별시 중랑구 신내로21길 55,37.61531513,127.0898585,교육,초등학교
경원중학교,서울특별시 서초구 신반포로33길 39,37.5115816,127.0090183,교육,중학교
서울광희초등학교,서울특별시 중구 다산로 269,37.56729928,127.0156879,교육,초등학교
서울보라매초등학교,서울특별시 동작구 여의대방로16길 30,37.49585189,126.9161445,교육,초등학교
단국대학교사범대학부속고등학교,서울특별시 강남구 도곡로64길 21,37.49561749,127.0577682,교육,고등학교
서울방일초등학교,서울특별시 서초구 방배로18길 52,37.4852056,126.998849,교육,초등학교
용화여자고등학교,서울특별시 노원구 동일로 1461,37.65913138,127.0582807,교육,고등학교
서울신곡초등학교,서울특별시 강서구 등촌로13자길 42-14,37.53909546,126.8560096,교육,초등학교
강남중학교,서울특별시 동작구 대방동15길 29,37.50276263,126.9233466,교육,중학교
석촌중학교,서울특별시 송파구 송이로15길 13,37.50145499,127.1211174,교육,중학교
서울백산초등학교,서울특별시 금천구 시흥대로38길 78,37.44673975,126.905146,교육,초등학교
숭실고등학교,서울특별시 은평구 은평터널로7길 6,37.59327482,126.9024039,교육,고등학교
창덕여자고등학교,서울특별시 송파구 양재대로 1240,37.51624351,127.1402736,교육,고등학교
가원중학교,서울특별시 송파구 중대로10길 40-18,37.49099949,127.1231711,교육,중학교
금옥여자고등학교,서울특별시 양천구 신정로 213,37.51096532,126.8439717,교육,고등학교
양천고등학교,서울특별시 양천구 신정로14길 13,37.5083206,126.8452028,교육,고등학교
서울세륜초등학교,서울특별시 송파구 양재대로 1264,37.51855781,127.1341633,교육,초등학교
서울정릉초등학교,서울특별시 성북구 솔샘로25가길 8,37.61979605,127.0052561,교육,초등학교
서울수송초등학교,서울특별시 강북구 한천로124길 14,37.63732397,127.0332067,교육,초등학교
서울동구로초등학교,서울특별시 구로구 구로중앙로14길 43,37.49407053,126.8927802,교육,초등학교
경기고등학교,서울특별시 강남구 영동대로 643,37.51756454,127.0560755,교육,고등학교
서울신우초등학교,서울특별시 관악구 호암로 498,37.46326397,126.9325353,교육,초등학교
서울경인초등학교,서울특별시 양천구 안양천로 1009,37.53287102,126.8856957,교육,초등학교
행당중학교,서울특별시 성동구 왕십리로 189,37.55455404,127.0419634,교육,중학교
서울도신초등학교,서울특별시 영등포구 도림로53길 32-9,37.49926789,126.9007141,교육,초등학교
상명중학교,서울특별시 노원구 덕릉로 553,37.64954781,127.0680416,교육,중학교
서울창일초등학교,서울특별시 도봉구 노해로66길 84,37.64765764,127.0476085,교육,초등학교
금옥중학교,서울특별시 양천구 신정로 213,37.51096532,126.8439717,교육,중학교
중앙대학교사범대학부속중학교,서울특별시 동작구 서달로 124,37.50362942,126.9617326,교육,중학교
서울잠일초등학교,서울특별시 송파구 올림픽로 95,37.51474166,127.0816362,교육,초등학교
서울소의초등학교,서울특별시 마포구 마포대로24길 42,37.55278186,126.9606556,교육,초등학교
서울과학고등학교,서울특별시 종로구 혜화로 63,37.59154805,126.9984363,교육,고등학교
경동고등학교,서울특별시 성북구 보문로29길 49,37.58669797,127.0163213,교육,고등학교
장평중학교,서울특별시 동대문구 답십리로72길 158,37.56685961,127.0704776,교육,중학교
동덕여자중학교,서울특별시 서초구 효령로2길 123-5,37.47587863,126.991995,교육,중학교
서울불광초등학교,서울특별시 은평구 불광로 51,37.61342945,126.9307187,교육,초등학교
서울봉래초등학교,서울특별시 중구 손기정로 73,37.55641234,126.9652506,교육,초등학교
덕성여자중학교,서울특별시 종로구 율곡로3길 49,37.57778598,126.9819235,교육,중학교
서울영희초등학교,서울특별시 강남구 일원로 21,37.4923004,127.0811328,교육,초등학교
서울금동초등학교,서울특별시 금천구 금하로30길 53,37.44773848,126.9163989,교육,초등학교
서울가주초등학교,서울특별시 송파구 오금로40길 37,37.49656722,127.1292617,교육,초등학교
성동글로벌경영고등학교,서울특별시 중구 퇴계로 375,37.56585472,127.0135246,교육,고등학교
반포고등학교,서울특별시 서초구 고무래로 71,37.50270273,127.0165603,교육,고등학교
선유중학교,서울특별시 영등포구 선유로 213,37.53328647,126.8943293,교육,중학교
선덕고등학교,서울특별시 도봉구 시루봉로 53,37.65634868,127.0268766,교육,고등학교
대경중학교,서울특별시 중구 매봉18길 111,37.55637326,127.0169792,교육,중학교
대일외국어고등학교,서울특별시 성북구 서경로 116,37.61330459,127.014176,교육,고등학교
강서고등학교,서울특별시 양천구 목동중앙남로 27,37.53631557,126.8657711,교육,고등학교
자양고등학교,서울특별시 광진구 뚝섬로37길 28,37.53607797,127.0733395,교육,고등학교
서울창림초등학교,서울특별시 도봉구 덕릉로63길 46,37.64323708,127.0416041,교육,초등학교
서울용곡초등학교,서울특별시 광진구 용마산로22길 82,37.56710862,127.088453,교육,초등학교
성심여자중학교,서울특별시 용산구 원효로19길 49,37.53420937,126.9545934,교육,중학교
서울신흥초등학교,서울특별시 금천구 독산로36나길 21,37.45934816,126.9093508,교육,초등학교
서울양명초등학교,서울특별시 양천구 중앙로 204,37.51637495,126.8566349,교육,초등학교
서울동구고등학교,서울특별시 성북구 성북로8길 71,37.59410587,127.0082153,교육,고등학교
리라초등학교,서울특별시 중구 소파로2길 7,37.5578197,126.9879121,교육,초등학교
서울언북초등학교,서울특별시 강남구 삼성로135길 42,37.52012517,127.0447158,교육,초등학교
대성중학교,서울특별시 은평구 갈현로29길 51-24,37.62314228,126.9097907,교육,중학교
서울상월초등학교,서울특별시 노원구 동일로221길 27,37.65865224,127.05698,교육,초등학교
서울숭곡초등학교,서울특별시 성북구 종암로40길 30,37.60840947,127.0328151,교육,초등학교
서울대영초등학교,서울특별시 영등포구 신길로23길 43,37.50267937,126.9063367,교육,초등학교
서울상암초등학교,서울특별시 마포구 월드컵북로 353,37.57633795,126.8923219,교육,초등학교
서라벌고등학교,서울특별시 노원구 한글비석로5길 18,37.64525653,127.0758406,교육,고등학교
한세사이버보안고등학교,서울특별시 마포구 마포대로11길 44-80,37.55178983,126.9520321,교육,고등학교
혜성여자고등학교,서울특별시 노원구 노원로16길 2,37.64055021,127.0736197,교육,고등학교
서울새솔초등학교,서울특별시 중랑구 신내역로1길 164,37.61798909,127.1113284,교육,초등학교
성신여자고등학교,서울특별시 성북구 동소문로26가길 80,37.59428963,127.0224072,교육,고등학교
서울구남초등학교,서울특별시 광진구 구의강변로 69,37.53709659,127.0922888,교육,초등학교
서일문화예술고등학교,서울특별시 종로구 지봉로17길 49,37.57937936,127.0127598,교육,고등학교
서울면북초등학교,서울특별시 중랑구 용마공원로5길 32,37.59441816,127.1035478,교육,초등학교
서울안천초등학교,서울특별시 금천구 한내로 69-16,37.45874564,126.88839,교육,초등학교
인헌중학교,서울특별시 관악구 인헌9길 35,37.47269621,126.9688402,교육,중학교
중앙대학교사범대학부속고등학교,서울특별시 강남구 선릉로 207,37.4919059,127.0521116,교육,고등학교
청담고등학교,서울특별시 강남구 압구정로 419,37.52800302,127.0437002,교육,고등학교
경희중학교,서울특별시 동대문구 경희대로 26,37.59394914,127.054891,교육,중학교
서울홍제초등학교,서울특별시 서대문구 홍은중앙로 13,37.59350546,126.9454205,교육,초등학교
대광고등학교,서울특별시 동대문구 안암로 6,37.57795467,127.0253235,교육,고등학교
이수중학교,서울특별시 서초구 방배중앙로3길 32,37.48063003,126.989859,교육,중학교
중산고등학교,서울특별시 강남구 일원로14길 22,37.48574293,127.0814285,교육,고등학교
보성고등학교,서울특별시 송파구 양재대로 1278,37.52008989,127.1357293,교육,고등학교
서울서신초등학교,서울특별시 은평구 은평터널로 150,37.59229405,126.9073823,교육,초등학교
서울중목초등학교,서울특별시 중랑구 동일로 665,37.59008735,127.0793361,교육,초등학교
월계중학교,서울특별시 노원구 월계로45가길 54,37.63113114,127.0523203,교육,중학교
서울신남성초등학교,서울특별시 동작구 사당로 146,37.48815254,126.96487,교육,초등학교
서울선곡초등학교,서울특별시 노원구 광운로2길 1,37.61869443,127.0578029,교육,초등학교
서울오류초등학교,서울특별시 구로구 경인로19길 39,37.49752741,126.84203,교육,초등학교
서울체육고등학교,서울특별시 송파구 강동대로 232,37.52233038,127.1298226,교육,고등학교
서울금옥초등학교,서울특별시 성동구 독서당로 251,37.54584824,127.0176012,교육,초등학교
서울가곡초등학교,서울특별시 강서구 공항대로36길 74,37.55570761,126.8361031,교육,초등학교
서울정덕초등학교,서울특별시 성북구 아리랑로 63,37.59823995,127.0134213,교육,초등학교
개운중학교,서울특별시 성북구 북악산로 935,37.59462665,127.0248421,교육,중학교
언남고등학교,서울특별시 서초구 동산로13길 35,37.47233002,127.0430052,교육,고등학교
광진중학교,서울특별시 광진구 뚝섬로64길 45,37.53221959,127.0901621,교육,중학교
서울상현초등학교,서울특별시 동작구 상도로58길 21,37.49487439,126.9526884,교육,초등학교
서울한천초등학교,서울특별시 노원구 마들로 45,37.62070936,127.0692435,교육,초등학교
당산서중학교,서울특별시 영등포구 당산로41길 12,37.53248394,126.8988251,교육,중학교
서울용마초등학교,서울특별시 광진구 천호대로113길 10,37.55782735,127.0835274,교육,초등학교
서울용원초등학교,서울특별시 노원구 섬밭로 144,37.62992285,127.0689401,교육,초등학교
연북중학교,서울특별시 서대문구 연희로36길 32,37.57758095,126.9384801,교육,중학교
상계제일중학교,서울특별시 노원구 덕릉로86길 29-15,37.6610756,127.0780785,교육,중학교
경기초등학교,서울특별시 서대문구 경기대로9길 10,37.56511029,126.9628606,교육,초등학교
태랑중학교,서울특별시 노원구 화랑로51나길 51,37.62698409,127.0913718,교육,중학교
방화중학교,서울특별시 강서구 개화동로27길 9,37.56433471,126.8071069,교육,중학교
강일중학교,서울특별시 강동구 고덕로27길 12,37.5553497,127.1382586,교육,중학교
명덕여자고등학교,서울특별시 강서구 강서로47길 34-10,37.55394399,126.8342914,교육,고등학교
한강미디어고등학교,서울특별시 영등포구 선유로55길 22,37.53929145,126.8972599,교육,고등학교
서울장평초등학교,서울특별시 동대문구 답십리로69길 27,37.57399502,127.073891,교육,초등학교
휘문고등학교,서울특별시 강남구 역삼로 541,37.50528945,127.0619939,교육,고등학교
동국대학교사범대학부속가람중학교,서울특별시 광진구 광나루로36길 47,37.54192936,127.0869731,교육,중학교
서울수서초등학교,서울특별시 강남구 광평로51길 46,37.49115148,127.1015496,교육,초등학교
서울가재울초등학교,서울특별시 서대문구 모래내로15길 61,37.57376442,126.9183891,교육,초등학교
덕수고등학교,서울특별시 송파구 위례북로 10,37.48528924,127.1468965,교육,고등학교
영원중학교,서울특별시 영등포구 영등포로62길 31,37.51497419,126.9136469,교육,중학교
현대고등학교,서울특별시 강남구 압구정로 127,37.5254805,127.0223773,교육,고등학교
서울상수초등학교,서울특별시 노원구 동일로216길 66,37.65110502,127.0647586,교육,초등학교
서울묵현초등학교,서울특별시 중랑구 동일로157길 75,37.60908041,127.0736243,교육,초등학교
성산중학교,서울특별시 마포구 성지1길 32-13,37.54731637,126.9165628,교육,중학교
영락고등학교,서울특별시 관악구 청룡16길 25,37.47654259,126.9454164,교육,고등학교
서울서래초등학교,서울특별시 서초구 방배로 260,37.496404,126.9901565,교육,초등학교
문래중학교,서울특별시 영등포구 선유서로13길 6,37.52041829,126.8841404,교육,중학교
문정중학교,서울특별시 송파구 문정로 73,37.48848095,127.1300209,교육,중학교
서울탑동초등학교,서울특별시 금천구 탑골로 47-3,37.45251655,126.9153675,교육,초등학교
서울수암초등학교,서울특별시 노원구 중계로12길 9,37.64769283,127.0814646,교육,초등학교
세화여자중학교,서울특별시 서초구 신반포로 56-7,37.5019828,126.99423,교육,중학교
서울대곡초등학교,서울특별시 강남구 남부순환로 3022,37.49471064,127.0650265,교육,초등학교
잠실고등학교,서울특별시 송파구 올림픽로33길 71,37.52293043,127.106515,교육,고등학교
광운중학교,서울특별시 노원구 광운로1길 24,37.61923977,127.0565452,교육,중학교
대동세무고등학교,서울특별시 종로구 계동길 84-10,37.58158273,126.9879513,교육,고등학교
대성고등학교,서울특별시 은평구 갈현로29길 51-24,37.62316122,126.9097907,교육,고등학교
신동중학교,서울특별시 서초구 나루터로 27,37.5169159,127.0129154,교육,중학교
단국대학교사범대학부속중학교,서울특별시 강남구 도곡로64길 21,37.49561749,127.0577682,교육,중학교
배명중학교,서울특별시 송파구 삼학사로 11,37.4976895,127.0958118,교육,중학교
서울서빙고초등학교,서울특별시 용산구 서빙고로51길 14,37.52206892,126.9923004,교육,초등학교
은석초등학교,서울특별시 동대문구 장안벚꽃로 205,37.57855999,127.0757616,교육,초등학교
인수중학교,서울특별시 강북구 인수봉로75길 10,37.64386667,127.0099213,교육,중학교
건국대학교사범대학부속고등학교,서울특별시 광진구 능동로 120,37.53918267,127.0747119,교육,고등학교
문성중학교,서울특별시 금천구 독산로102길 78,37.4754682,126.9084938,교육,중학교
서울위례솔초등학교,서울특별시 송파구 위례북로2길 12,37.48701307,127.1505867,교육,초등학교
서울문덕초등학교,서울특별시 송파구 송이로34길 60,37.48518009,127.127729,교육,초등학교
서울양화초등학교,서울특별시 양천구 목동중앙북로16길 57,37.5436693,126.873986,교육,초등학교
서울일신초등학교,서울특별시 성북구 월곡로 74,37.59881357,127.0401072,교육,초등학교
동마중학교,서울특별시 성동구 마조로11길 18,37.56280251,127.0403512,교육,중학교
서울신동초등학교,서울특별시 서초구 나루터로 15,37.51713004,127.0113904,교육,초등학교
서울전곡초등학교,서울특별시 동대문구 전농로 172,37.58070429,127.0560124,교육,초등학교
을지중학교,서울특별시 노원구 덕릉로 580,37.64978791,127.0717084,교육,중학교
창문여자고등학교,서울특별시 강북구 월계로 61,37.6134057,127.0357962,교육,고등학교
덕일전자공업고등학교,서울특별시 구로구 서해안로21길 5-12,37.49053652,126.8371091,교육,고등학교
서울영동초등학교,서울특별시 영등포구 국회대로53길 20,37.52700691,126.9077034,교육,초등학교
영신여자고등학교,서울특별시 노원구 중계로16나길 13,37.65245208,127.0832893,교육,고등학교
서울대동초등학교,서울특별시 영등포구 대림로21길 6,37.49370503,126.9001194,교육,초등학교
서울화곡초등학교,서울특별시 강서구 초록마을로 28,37.54366962,126.8464717,교육,초등학교
서울미동초등학교,서울특별시 서대문구 충정로 52,37.56335057,126.9658506,교육,초등학교
서울봉현초등학교,서울특별시 관악구 성현로 117,37.49124068,126.9555874,교육,초등학교
서울은평초등학교,서울특별시 은평구 은평로 239,37.60230404,126.9340336,교육,초등학교
서울컨벤션고등학교,서울특별시 강동구 동남로 964,37.5592845,127.1580303,교육,고등학교
오주중학교,서울특별시 송파구 동남로 281,37.50150661,127.1362653,교육,중학교
서울당중초등학교,서울특별시 영등포구 선유로 131,37.52628923,126.8894135,교육,초등학교
목동고등학교,서울특별시 양천구 목동동로2길 68,37.50921598,126.860143,교육,고등학교
서울도림초등학교,서울특별시 영등포구 가마산로65길 22,37.50750302,126.9072907,교육,초등학교
용산고등학교,서울특별시 용산구 두텁바위로 60,37.54480263,126.981731,교육,고등학교
잠실여자고등학교,서울특별시 송파구 송파대로38길 8,37.50179413,127.1142413,교육,고등학교
구로고등학교,서울특별시 구로구 가마산로27길 45,37.49884008,126.8903092,교육,고등학교
위례솔중학교,서울특별시 송파구 위례북로2길 10,37.48701307,127.1505867,교육,중학교
한양대학교사범대학부속중학교,서울특별시 성동구 마조로 42,37.56191884,127.042324,교육,중학교
서울선유초등학교,서울특별시 영등포구 선유로43가길 14,37.53287919,126.8927768,교육,초등학교
서울청파초등학교,서울특별시 용산구 효창원로 228,37.5473049,126.9635439,교육,초등학교
서울남사초등학교,서울특별시 동작구 동작대로13길 22,37.48194349,126.9782341,교육,초등학교
서울버들초등학교,서울특별시 송파구 석촌호수로 81,37.51028143,127.0889992,교육,초등학교
서울대도초등학교,서울특별시 강남구 선릉로 209,37.49260076,127.0533774,교육,초등학교
덕원예술고등학교,서울특별시 강서구 강서로45길 91-44,37.54862258,126.8290245,교육,고등학교
홍익대학교사범대학부속중학교,서울특별시 성북구 성북로14가길 23,37.59366662,127.002805,교육,중학교
서울두산초등학교,서울특별시 금천구 범안로11길 3,37.46754839,126.8909461,교육,초등학교
수서중학교,서울특별시 강남구 광평로59길 57,37.49120377,127.1023799,교육,중학교
서울왕북초등학교,서울특별시 강남구 광평로31길 74,37.48632828,127.0860547,교육,초등학교
서울독산초등학교,서울특별시 금천구 시흥대로104길 31,37.46565691,126.8997128,교육,초등학교
서울연지초등학교,서울특별시 노원구 월계로55길 48,37.63319251,127.0595343,교육,초등학교
오류중학교,서울특별시 구로구 고척로27바길 19,37.50786222,126.8462113,교육,중학교
장안중학교,서울특별시 중랑구 동일로 780,37.60077444,127.0809965,교육,중학교
신천중학교,서울특별시 송파구 백제고분로 11,37.51625001,127.0792834,교육,중학교
잠신고등학교,서울특별시 송파구 잠실로 24,37.51470129,127.088283,교육,고등학교
동산초등학교,서울특별시 중구 매봉18길 109,37.55620463,127.0167254,교육,초등학교
서울은로초등학교,서울특별시 동작구 서달로 115,37.50314888,126.9599535,교육,초등학교
옥정중학교,서울특별시 성동구 한림말길 11,37.54167037,127.0129832,교육,중학교
서울동산고등학교,서울특별시 노원구 공릉로 257,37.63077798,127.0739984,교육,고등학교
서울가양초등학교,서울특별시 강서구 허준로 186,37.56221719,126.8585216,교육,초등학교
서울영림초등학교,서울특별시 영등포구 시흥대로173길 14,37.48734601,126.9025393,교육,초등학교
서울신성초등학교,서울특별시 관악구 신림로 114,37.47200331,126.9367542,교육,초등학교
천일중학교,서울특별시 강동구 천중로 57,37.54590987,127.1276362,교육,중학교
광양중학교,서울특별시 광진구 자양로3길 7,37.53089134,127.08617,교육,중학교
서울마천초등학교,서울특별시 송파구 마천로61다길 24,37.49550545,127.1526295,교육,초등학교
서울오현초등학교,서울특별시 강북구 월계로 221,37.62341912,127.0465761,교육,초등학교
서울남부초등학교,서울특별시 관악구 남부순환로163길 14,37.48511944,126.9221838,교육,초등학교
송정중학교,서울특별시 강서구 남부순환로 121,37.55315807,126.8152435,교육,중학교
신현중학교,서울특별시 중랑구 봉화산로 162,37.60441346,127.0915328,교육,중학교
창북중학교,서울특별시 도봉구 노해로62길 33,37.64911577,127.0388329,교육,중학교
서울미아초등학교,서울특별시 성북구 삼양로 77,37.61058761,127.0216444,교육,초등학교
선유고등학교,서울특별시 영등포구 선유로 227,37.53390162,126.8948507,교육,고등학교
삼선중학교,서울특별시 성북구 동소문로3길 69,37.59174763,127.0078716,교육,중학교
서울고현초등학교,서울특별시 강동구 상일로11길 110,37.55405326,127.1658598,교육,초등학교
서울천왕초등학교,서울특별시 구로구 천왕로1길 11,37.48145598,126.8370629,교육,초등학교
