학교명,소재지도로명주소,위도,경도,카테고리_대,카테고리_소
서울원묵초등학교,서울특별시 중랑구 숙선옹주로 109,37.61774881,127.0868142,교육,초등학교
삼정중학교,서울특별시 강서구 금낭화로 210,37.5814869,126.8106015,교육,중학교
서울동의초등학교,서울특별시 광진구 영화사로 111,37.55342244,127.0990473,교육,초등학교
서울을지초등학교,서울특별시 노원구 중계로 239,37.65058885,127.0730918,교육,초등학교
서울금산초등학교,서울특별시 금천구 시흥대로24길 57,37.44144269,126.9080871,교육,초등학교
동양중학교,서울특별시 동작구 흑석로9길 94,37.51022314,126.9574775,교육,중학교
북악중학교,서울특별시 성북구 정릉로12길 41,37.60700905,127.0016095,교육,중학교
서울은진초등학교,서울특별시 은평구 진관1로 21-20,37.63303012,126.920996,교육,초등학교
서울가산초등학교,서울특별시 금천구 남부순환로 1304-11,37.47816515,126.8963297,교육,초등학교
난곡중학교,서울특별시 금천구 문성로 67,37.47804558,126.9107916,교육,중학교
서울신강초등학교,서울특별시 양천구 중앙로55길 72,37.52584419,126.8422639,교육,초등학교
고려대학교사범대학부속고등학교,서울특별시 성북구 정릉로 161,37.60783857,127.0028302,교육,고등학교
상도중학교,서울특별시 동작구 사당로2가길 72,37.4909219,126.9614756,교육,중학교
솔샘중학교,서울특별시 강북구 인수봉로 39,37.62366717,127.0121792,교육,중학교
오산고등학교,서울특별시 용산구 보광로7길 17,37.52350529,127.0008872,교육,고등학교
서울오륜초등학교,서울특별시 송파구 양재대로 1196,37.51242411,127.1345763,교육,초등학교
서울개명초등학교,서울특별시 구로구 개봉로1다길 16-9,37.48303904,126.8509791,교육,초등학교
서울상계초등학교,서울특별시 노원구 상계로9길 39,37.65962546,127.066495,교육,초등학교
서라벌중학교,서울특별시 강북구 삼양로155길 37-9,37.65698403,127.0114883,교육,중학교
서울여의도초등학교,서울특별시 영등포구 여의대방로 439,37.52320482,126.9367944,교육,초등학교
오금고등학교,서울특별시 송파구 중대로 247,37.50453217,127.128969,교육,고등학교
용곡중학교,서울특별시 광진구 용마산로22길 76,37.56595126,127.0890896,교육,중학교
숭인중학교,서울특별시 동대문구 천호대로47길 34,37.57392046,127.0440889,교육,중학교
중원중학교,서울특별시 노원구 공릉로 420,37.64423868,127.0680295,교육,중학교
서울수색초등학교,서울특별시 은평구 수색로16길 21,37.58517215,126.8960121,교육,초등학교
신관중학교,서울특별시 관악구 신림로48길 17-16,37.48020125,126.9344522,교육,중학교
서울삼육초등학교,서울특별시 동대문구 회기로10길 63,37.5887715,127.0471713,교육,초등학교
이화여자대학교사범대학부속이화금란고등학교,서울특별시 서대문구 성산로 560,37.56638886,126.9473028,교육,고등학교
당산중학교,서울특별시 영등포구 버드나루로 160,37.53203308,126.907614,교육,중학교
세명컴퓨터고등학교,서울특별시 은평구 통일로92가길 33,37.6277708,126.9232499,교육,고등학교
광신고등학교,서울특별시 관악구 광신길 141,37.4644762,126.9259406,교육,고등학교
서울학동초등학교,서울특별시 강남구 선릉로115길 42,37.51226106,127.0395978,교육,초등학교
서일중학교,서울특별시 서초구 서운로21길 2,37.49852986,127.0232207,교육,중학교
송곡여자고등학교,서울특별시 중랑구 양원역로 67,37.60668904,127.1051455,교육,고등학교
서울대치초등학교,서울특별시 강남구 양재천로 363,37.49127807,127.0621964,교육,초등학교
서울문영여자고등학교,서울특별시 관악구 관악로 85,37.47290457,126.9509181,교육,고등학교
건국대학교사범대학부속중학교,서울특별시 광진구 자양로 145-1,37.54172407,127.0815971,교육,중학교
세화여자고등학교,서울특별시 서초구 신반포로 56-7,37.50199646,126.99423,교육,고등학교
서울흑석초등학교,서울특별시 동작구 현충로 87,37.50829272,126.9651701,교육,초등학교
서울혜화초등학교,서울특별시 종로구 혜화로 32,37.58863443,127.0002536,교육,초등학교
수송중학교,서울특별시 강북구 한천로122길 21,37.63680065,127.0339176,교육,중학교
혜원여자고등학교,서울특별시 중랑구 봉우재로58길 39,37.59327987,127.0970427,교육,고등학교
서울오금초등학교,서울특별시 송파구 위례성대로22길 11,37.50886634,127.1323312,교육,초등학교
광운인공지능고등학교,서울특별시 노원구 광운로1길 24,37.61923977,127.0565452,교육,고등학교
서울공릉초등학교,서울특별시 노원구 동일로173길 12,37.61861443,127.0746314,교육,초등학교
서울신길초등학교,서울특별시 동작구 알마타길 16,37.51087166,126.9267292,교육,초등학교
서울공덕초등학교,서울특별시 마포구 만리재옛길 13,37.54580335,126.9548231,교육,초등학교
고명중학교,서울특별시 성북구 북악산로 870,37.59767468,127.0191869,교육,중학교
중계중학교,서울특별시 노원구 덕릉로76길 23,37.65563822,127.0752409,교육,중학교
은성중학교,서울특별시 강남구 남부순환로359길 36,37.48837857,127.0352324,교육,중학교
서울이수초등학교,서울특별시 서초구 방배천로4길 23,37.47837133,126.9844171,교육,초등학교
북서울중학교,서울특별시 도봉구 도봉로169가길 33,37.68154186,127.0428342,교육,중학교
서울망우초등학교,서울특별시 중랑구 망우로72길 49,37.59873698,127.1038418,교육,초등학교
서울길원초등학교,서울특별시 성북구 길음로15길 55,37.60906464,127.0167996,교육,초등학교
세종과학고등학교,서울특별시 구로구 오리로21길 79,37.4975694,126.8273517,교육,고등학교
서울원효초등학교,서울특별시 용산구 효창원로13길 38,37.53616126,126.9515453,교육,초등학교
한영외국어고등학교,서울특별시 강동구 동남로 832,37.54914056,127.1577731,교육,고등학교
서울동작초등학교,서울특별시 동작구 동작대로29길 214,37.49410161,126.9765088,교육,초등학교
서문여자고등학교,서울특별시 서초구 동광로12길 84,37.48891973,126.9845458,교육,고등학교
천왕중학교,서울특별시 구로구 천왕로 63,37.48265442,126.8373336,교육,중학교
배화여자고등학교,서울특별시 종로구 필운대로1길 34,37.57954401,126.9672919,교육,고등학교
서울영중초등학교,서울특별시 영등포구 양산로 185,37.5241433,126.9036955,교육,초등학교
진관고등학교,서울특별시 은평구 진관4로 26,37.64333857,126.9243825,교육,고등학교
서울동원초등학교,서울특별시 중랑구 송림길 114,37.60457824,127.1044913,교육,초등학교
화곡고등학교,서울특별시 강서구 강서로45길 69,37.54793611,126.8315357,교육,고등학교
성남중학교,서울특별시 동작구 대방동길 74,37.50528157,126.9266153,교육,중학교
서울신현초등학교,서울특별시 중랑구 봉화산로 188,37.60581459,127.0935852,교육,초등학교
서울신창초등학교,서울특별시 도봉구 덕릉로60길 93,37.63659186,127.0420843,교육,초등학교
숭실중학교,서울특별시 은평구 은평터널로7길 6,37.59327482,126.9024039,교육,중학교
방학중학교,서울특별시 도봉구 시루봉로 188,37.66546957,127.030859,교육,중학교
서울삼릉초등학교,서울특별시 강남구 봉은사로63길 22,37.51325992,127.0469495,교육,초등학교
청담중학교,서울특별시 강남구 압구정로61길 36,37.52865979,127.0448101,교육,중학교
서울정곡초등학교,서울특별시 강서구 방화대로50길 22,37.57695491,126.8189328,교육,초등학교
서울장안초등학교,서울특별시 광진구 군자로 74,37.54987645,127.0724025,교육,초등학교
서울서이초등학교,서울특별시 서초구 서운로 35,37.49156467,127.025618,교육,초등학교
대원여자고등학교,서울특별시 광진구 용마산로22길 26,37.56249619,127.0894052,교육,고등학교
서울태랑초등학교,서울특별시 노원구 화랑로51나길 31,37.62625056,127.0906031,교육,초등학교
서울행림초등학교,서울특별시 동작구 솔밭로 47,37.48280761,126.9649643,교육,초등학교
서울청룡초등학교,서울특별시 관악구 관악로5길 61,37.47672527,126.9512057,교육,초등학교
광영고등학교,서울특별시 양천구 남부순환로30길 17,37.5371981,126.8232759,교육,고등학교
선일여자중학교,서울특별시 은평구 갈현로29길 27,37.62030421,126.9119931,교육,중학교
서울구일초등학교,서울특별시 구로구 구일로 68,37.49319187,126.8734727,교육,초등학교
광영여자고등학교,서울특별시 양천구 남부순환로30길 17,37.5371981,126.8232464,교육,고등학교
서울신양초등학교,서울특별시 광진구 능동로 42,37.53462395,127.0699953,교육,초등학교
서울포이초등학교,서울특별시 강남구 개포로22길 87,37.47591562,127.0525106,교육,초등학교
서울증산초등학교,서울특별시 은평구 증산서길 61,37.58256527,126.9042764,교육,초등학교
서울남성초등학교,서울특별시 동작구 사당로23길 57-14,37.48459498,126.9754874,교육,초등학교
서울갈산초등학교,서울특별시 양천구 목동로 31,37.51237156,126.8702299,교육,초등학교
은평고등학교,서울특별시 은평구 갈현로15길 47,37.60984462,126.9057368,교육,고등학교
구의중학교,서울특별시 광진구 광나루로30길 80,37.5428503,127.0788404,교육,중학교
서울길동초등학교,서울특별시 강동구 양재대로116길 69,37.5385062,127.1449729,교육,초등학교
서울신남초등학교,서울특별시 양천구 남부순환로83길 44,37.51652866,126.8447962,교육,초등학교
서울창도초등학교,서울특별시 도봉구 방학로 32-28,37.66413487,127.048784,교육,초등학교
신상중학교,서울특별시 노원구 동일로216길 42,37.65190308,127.0639869,교육,중학교
상경중학교,서울특별시 노원구 동일로227길 61,37.66714877,127.0537053,교육,중학교
서울석계초등학교,서울특별시 성북구 한천로58길 273,37.60881368,127.0697321,교육,초등학교
개원중학교,서울특별시 강남구 영동대로 101,37.49163975,127.0714157,교육,중학교
수명중학교,서울특별시 강서구 수명로2길 16,37.54856699,126.8240596,교육,중학교
남강고등학교,서울특별시 관악구 난곡로34길 80,37.47137567,126.9249091,교육,고등학교
신연중학교,서울특별시 서대문구 모래내로 408,37.58271543,126.9398364,교육,중학교
배문중학교,서울특별시 용산구 효창원로 258,37.54991872,126.9639041,교육,중학교
덕원중학교,서울특별시 강서구 강서로45길 91-44,37.54862258,126.8290245,교육,중학교
경희여자중학교,서울특별시 동대문구 경희대로 26,37.59394914,127.054891,교육,중학교
충암고등학교,서울특별시 은평구 가좌로5길 5,37.58464029,126.9218095,교육,고등학교
영서중학교,서울특별시 구로구 도림로20길 35,37.48911393,126.8956154,교육,중학교
구로중학교,서울특별시 구로구 구로중앙로 48,37.49485972,126.8910999,교육,중학교
성남고등학교,서울특별시 동작구 대방동길 74,37.50528157,126.9266153,교육,고등학교
서울종암초등학교,서울특별시 동대문구 무학로44길 25,37.58230741,127.0318564,교육,초등학교
서울율현초등학교,서울특별시 강남구 밤고개로21길 15,37.47451551,127.1082848,교육,초등학교
영란여자중학교,서울특별시 중랑구 망우로73길 56,37.6031324,127.1053324,교육,중학교
명지중학교,서울특별시 서대문구 명지2길 56,37.58491135,126.9270902,교육,중학교
대광중학교,서울특별시 동대문구 안암로 6,37.57795467,127.0253235,교육,중학교
서울영도초등학교,서울특별시 양천구 목동중앙로 70,37.53596257,126.871927,교육,초등학교
서울남정초등학교,서울특별시 용산구 원효로64길 17-10,37.53567383,126.9648037,교육,초등학교
서울누원초등학교,서울특별시 도봉구 마들로 859-44,37.68723271,127.0492672,교육,초등학교
청운중학교,서울특별시 종로구 창의문로 51,37.58916985,126.9710959,교육,중학교
서울연희초등학교,서울특별시 서대문구 연희로 136,37.56904593,126.9341423,교육,초등학교
서울양진초등학교,서울특별시 광진구 워커힐로 32,37.54457517,127.0983249,교육,초등학교
대진고등학교,서울특별시 노원구 공릉로62가길 47,37.63780685,127.07609,교육,고등학교
천호중학교,서울특별시 강동구 상암로 153,37.54651926,127.139698,교육,중학교
한양대학교사범대학부속고등학교,서울특별시 성동구 마조로 42,37.56191884,127.042324,교육,고등학교
서울숭례초등학교,서울특별시 성북구 종암로5길 14,37.59452119,127.0352972,교육,초등학교
재현고등학교,서울특별시 노원구 덕릉로82길 64,37.66129064,127.0807998,교육,고등학교
신정여자중학교,서울특별시 강서구 등촌로13아길 20,37.53838143,126.8570622,교육,중학교
서울유현초등학교,서울특별시 강북구 인수봉로37길 24,37.63234717,127.011421,교육,초등학교
리라아트고등학교,서울특별시 중구 소파로2길 24,37.55711546,126.988252,교육,고등학교
불암중학교,서울특별시 노원구 한글비석로5길 45,37.64573547,127.0734572,교육,중학교
상봉중학교,서울특별시 중랑구 상봉중앙로8나길 28,37.60152799,127.0901246,교육,중학교
경기여자고등학교,서울특별시 강남구 삼성로 29,37.48691516,127.065453,교육,고등학교
서울경일초등학교,서울특별시 성동구 뚝섬로 332,37.5409419,127.0466051,교육,초등학교
서울진관초등학교,서울특별시 은평구 진관4로 78-16,37.64543483,126.9292124,교육,초등학교
서울용강초등학교,서울특별시 마포구 백범로17길 9,37.54910215,126.9440443,교육,초등학교
상암고등학교,서울특별시 마포구 월드컵북로 445,37.58138322,126.8833945,교육,고등학교
서울목운초등학교,서울특별시 양천구 목동동로 235,37.52700952,126.8730442,교육,초등학교
서울신북초등학교,서울특별시 마포구 월드컵북로38길 26,37.57110496,126.9053603,교육,초등학교
영동고등학교,서울특별시 강남구 선릉로 742,37.52138901,127.0437393,교육,고등학교
명덕외국어고등학교,서울특별시 강서구 강서로47길 34-10,37.55394399,126.8342914,교육,고등학교
선일초등학교,서울특별시 은평구 갈현로29길 27,37.62030421,126.9119931,교육,초등학교
서울개포초등학교,서울특별시 강남구 삼성로4길 30,37.48662512,127.070767,교육,초등학교
배명고등학교,서울특별시 송파구 삼학사로 11,37.4976895,127.0958118,교육,고등학교
보성여자중학교,서울특별시 용산구 신흥로3가길 66,37.54308154,126.9842842,교육,중학교
삼성중학교,서울특별시 관악구 신림로3가길 39-24,37.4676059,126.9425132,교육,중학교
서울방배초등학교,서울특별시 서초구 방배중앙로13길 26,37.4867641,126.9871924,교육,초등학교
등원중학교,서울특별시 강서구 화곡로65길 50,37.55971763,126.8516806,교육,중학교
서울삼정초등학교,서울특별시 강서구 금낭화로 222,37.58050843,126.8104937,교육,초등학교
서울덕의초등학교,서울특별시 구로구 고척로 213,37.50605683,126.857346,교육,초등학교
동명생활경영고등학교,서울특별시 은평구 통일로 793,37.61441879,126.9228204,교육,고등학교
서울화계초등학교,서울특별시 강북구 솔매로50가길 25,37.62388498,127.0297162,교육,초등학교
번동중학교,서울특별시 강북구 오현로35길 87,37.63244533,127.0362077,교육,중학교
서울방이초등학교,서울특별시 송파구 위례성대로10길 4,37.51343915,127.1204994,교육,초등학교
서울본동초등학교,서울특별시 동작구 노량진로26길 16-40,37.50992508,126.9538508,교육,초등학교
서울개화초등학교,서울특별시 강서구 양천로 11,37.57394373,126.8046464,교육,초등학교
서울대진초등학교,서울특별시 강남구 개포로109길 74,37.49701211,127.0780425,교육,초등학교
서울방화초등학교,서울특별시 강서구 양천로6길 92,37.56870373,126.8074982,교육,초등학교
신목중학교,서울특별시 양천구 목동중앙로 88,37.53702399,126.8730725,교육,중학교
장승중학교,서울특별시 동작구 장승배기로10가길 25,37.50314858,126.940834,교육,중학교
서울용산초등학교,서울특별시 용산구 한강대로57길 33,37.53561344,126.9725506,교육,초등학교
광장중학교,서울특별시 광진구 광장로1길 1,37.54717752,127.1019276,교육,중학교
숭문고등학교,서울특별시 마포구 숭문길 99,37.55087275,126.9457596,교육,고등학교
한성고등학교,서울특별시 서대문구 북아현로1길 24,37.55909644,126.9544615,교육,고등학교
성동공업고등학교,서울특별시 중구 다산로 290,37.56936315,127.0172917,교육,고등학교
서울강신초등학교,서울특별시 양천구 월정로 280,37.54209971,126.8295837,교육,초등학교
광성고등학교,서울특별시 마포구 신수로8길 20,37.54869756,126.9359696,교육,고등학교
서울매헌초등학교,서울특별시 서초구 언남길 8,37.47126248,127.0420698,교육,초등학교
선정고등학교,서울특별시 은평구 서오릉로20길 19,37.61870451,126.9090316,교육,고등학교
서울정수초등학교,서울특별시 성북구 정릉로24길 58,37.60377489,127.0077189,교육,초등학교
중앙여자고등학교,서울특별시 서대문구 북아현로11가길 7,37.56317672,126.9540593,교육,고등학교
선덕중학교,서울특별시 도봉구 시루봉로 53,37.65634868,127.0268766,교육,중학교
자양중학교,서울특별시 광진구 뚝섬로41길 33,37.53539805,127.074384,교육,중학교
방이중학교,서울특별시 송파구 오금로11길 64,37.51501058,127.1132445,교육,중학교
서울송원초등학교,서울특별시 성동구 동일로43길 9,37.55415927,127.0695262,교육,초등학교
보인고등학교,서울특별시 송파구 오금로49길 18,37.4975692,127.1395178,교육,고등학교
예림디자인고등학교,서울특별시 구로구 오리로21길 2,37.50035507,126.827683,교육,고등학교
서울등현초등학교,서울특별시 강서구 화곡로65길 124,37.56145118,126.8475984,교육,초등학교
서울불암초등학교,서울특별시 노원구 중계로 178,37.65078442,127.0806018,교육,초등학교
신광여자중학교,서울특별시 용산구 청파로 263,37.54289988,126.9694475,교육,중학교
서울개롱초등학교,서울특별시 송파구 문정로 211,37.49736261,127.1398881,교육,초등학교
서울남산초등학교,서울특별시 중구 퇴계로22길 17,37.55978374,126.9867556,교육,초등학교
서울풍납초등학교,서울특별시 송파구 풍성로 43,37.53440483,127.1172037,교육,초등학교
서울효제초등학교,서울특별시 종로구 대학로 12,37.57268283,127.003491,교육,초등학교
문정고등학교,서울특별시 송파구 송이로34길 62,37.4851785,127.1266921,교육,고등학교
서울신은초등학교,서울특별시 양천구 신정이펜2로 30,37.51391281,126.8321696,교육,초등학교
서울공업고등학교,서울특별시 동작구 대방동1길 46,37.50190126,126.9223834,교육,고등학교
서울신화초등학교,서울특별시 도봉구 우이천로 120,37.63319504,127.0408842,교육,초등학교
서울자양초등학교,서울특별시 광진구 아차산로44길 26,37.53698824,127.0797396,교육,초등학교
서울면목초등학교,서울특별시 중랑구 면목로 434,37.5906966,127.0872878,교육,초등학교
서울대현초등학교,서울특별시 강남구 역삼로98길 16,37.50372159,127.0635654,교육,초등학교
진선여자고등학교,서울특별시 강남구 선릉로85길 27,37.50230289,127.0482866,교육,고등학교
경복여자고등학교,서울특별시 강서구 화곡로63길 40,37.55782183,126.8505957,교육,고등학교
서울교육대학교부설초등학교,서울특별시 서초구 서초중앙로 96,37.49074049,127.0154245,교육,초등학교
한국삼육고등학교,서울특별시 노원구 화랑로 815,37.64335737,127.1088503,교육,고등학교
이화여자고등학교,서울특별시 중구 정동길 26,37.56617664,126.9713244,교육,고등학교
서울중광초등학교,서울특별시 광진구 긴고랑로13길 59,37.56524214,127.082693,교육,초등학교
중앙대학교사범대학부속초등학교,서울특별시 동작구 서달로 135,37.50545264,126.9596777,교육,초등학교
서울용암초등학교,서울특별시 용산구 녹사평대로60길 39,37.54455872,126.9889455,교육,초등학교
서울청덕초등학교,서울특별시 성북구 정릉로9라길 11,37.61203173,127.0003334,교육,초등학교
서울문영여자중학교,서울특별시 관악구 관악로 85,37.47290457,126.9509181,교육,중학교
성암국제무역고등학교,서울특별시 강북구 도봉로29길 52,37.62041353,127.0239059,교육,고등학교
서울웹툰애니메이션고등학교,서울특별시 서초구 과천대로 852-23,37.46972182,126.9883284,교육,고등학교
서울초당초등학교,서울특별시 도봉구 해등로32길 11,37.65862783,127.0219562,교육,초등학교
강신중학교,서울특별시 양천구 남부순환로 604,37.51513716,126.8381601,교육,중학교
한양공업고등학교,서울특별시 중구 을지로 299,37.5658716,127.0114433,교육,고등학교
서울인왕초등학교,서울특별시 서대문구 세무서길 33-9,37.59023007,126.9448045,교육,초등학교
서울가동초등학교,서울특별시 송파구 중대로20길 47,37.49741227,127.1300159,교육,초등학교
서울군자초등학교,서울특별시 동대문구 한천로6길 21,37.56412232,127.0605233,교육,초등학교
서울금양초등학교,서울특별시 용산구 효창원로 137,37.54094231,126.9618319,교육,초등학교
보성중학교,서울특별시 송파구 양재대로 1278,37.52008989,127.1357293,교육,중학교
서울문교초등학교,서울특별시 금천구 독산로54길 102,37.46672027,126.9088159,교육,초등학교
운현초등학교,서울특별시 종로구 삼일대로 460,37.57663053,126.9881575,교육,초등학교
서울대학교사범대학부설여자중학교,서울특별시 종로구 대학로 64,37.5775997,127.0042955,교육,중학교
서울외국어고등학교,서울특별시 도봉구 덕릉로66길 22,37.64578079,127.0515087,교육,고등학교
서울언주초등학교,서울특별시 강남구 남부순환로363길 19,37.486322,127.036793,교육,초등학교
서울월촌초등학교,서울특별시 양천구 목동중앙로 132,37.54069543,126.876258,교육,초등학교
서울청구초등학교,서울특별시 중구 다산로 170,37.55911668,127.0137244,교육,초등학교
서울한서초등학교,서울특별시 마포구 대흥로24바길 27,37.55364783,126.9497788,교육,초등학교
유한공업고등학교,서울특별시 구로구 경인로 8,37.48791416,126.8232907,교육,고등학교
하나고등학교,서울특별시 은평구 연서로 535,37.64163759,126.9369302,교육,고등학교
언남중학교,서울특별시 서초구 동산로 55,37.47240137,127.0442813,교육,중학교
서울신월초등학교,서울특별시 강서구 강서로31길 48,37.54036551,126.8394555,교육,초등학교
서울문화고등학교,서울특별시 도봉구 마들로 598,37.66413143,127.0472858,교육,고등학교
가산중학교,서울특별시 금천구 시흥대로115길 48,37.46877706,126.8944749,교육,중학교
서울신석초등학교,서울특별시 마포구 대흥로 33,37.54453582,126.9377793,교육,초등학교
금천고등학교,서울특별시 금천구 시흥대로38길 26,37.44480673,126.9049018,교육,고등학교
성재중학교,서울특별시 강서구 허준로 36,37.56944938,126.8452953,교육,중학교
서울신가초등학교,서울특별시 송파구 송이로 75,37.5003628,127.1198778,교육,초등학교
미림여자고등학교,서울특별시 관악구 호암로 546,37.4661018,126.9319279,교육,고등학교
경서중학교,서울특별시 강서구 양천로59길 31,37.56124186,126.857764,교육,중학교
서울공항초등학교,서울특별시 강서구 마곡서1로 68,37.56302167,126.8216459,교육,초등학교
서울구현초등학교,서울특별시 은평구 갈현로15길 51,37.60984462,126.9057958,교육,초등학교
서울대길초등학교,서울특별시 영등포구 대방천로 206,37.49811236,126.9131739,교육,초등학교
서울인헌초등학교,서울특별시 관악구 낙성대로 23,37.47675499,126.9598639,교육,초등학교
영일고등학교,서울특별시 강서구 등촌로51가길 26,37.54728726,126.8620589,교육,고등학교
서울공연예술고등학교,서울특별시 구로구 오리로22나길 16-26,37.49993066,126.8326087,교육,고등학교
서울신미림초등학교,서울특별시 구로구 신도림로 26,37.50714192,126.8795527,교육,초등학교
서울미래초등학교,서울특별시 구로구 새말로 73,37.50510665,126.8880137,교육,초등학교
서울로봇고등학교,서울특별시 강남구 광평로20길 63,37.48073174,127.0845761,교육,고등학교
삼각산중학교,서울특별시 강북구 삼양로19길 141,37.61614897,127.0145684,교육,중학교
서울상곡초등학교,서울특별시 노원구 노원로38길 34,37.66290401,127.0620747,교육,초등학교
영신간호비즈니스고등학교,서울특별시 노원구 중계로16나길 13,37.65245208,127.083205,교육,고등학교
서울신구초등학교,서울특별시 강남구 압구정로18길 28,37.52336057,127.0239924,교육,초등학교
서울연가초등학교,서울특별시 서대문구 증가로12가길 49-50,37.5795632,126.9173292,교육,초등학교
양정중학교,서울특별시 양천구 안양천로 1039,37.53538402,126.8877343,교육,중학교
서울은정초등학교,서울특별시 양천구 목동남로 85,37.51112797,126.8670434,교육,초등학교
서울상원초등학교,서울특별시 노원구 한글비석로54길 119,37.66763033,127.0597173,교육,초등학교
서울우암초등학교,서울특별시 서초구 바우뫼로7길 38,37.47229555,127.0237234,교육,초등학교
서울신도림초등학교,서울특별시 구로구 신도림로19길 44,37.51198439,126.8832546,교육,초등학교
중랑중학교,서울특별시 중랑구 동일로140길 33,37.60535089,127.0807928,교육,중학교
창동고등학교,서울특별시 도봉구 노해로62길 7,37.65103577,127.0388191,교육,고등학교
양서중학교,서울특별시 양천구 남부순환로 380,37.53262929,126.8291351,교육,중학교
서울대은초등학교,서울특별시 은평구 통일로69길 12-15,37.61236712,126.9258698,교육,초등학교
수도전기공업고등학교,서울특별시 강남구 개포로 410,37.48493754,127.0644787,교육,고등학교
서울묵동초등학교,서울특별시 중랑구 동일로138길 27,37.60335949,127.0808272,교육,초등학교
미래산업과학고등학교,서울특별시 노원구 덕릉로82길 54,37.65877948,127.0784407,교육,고등학교
서울성서초등학교,서울특별시 마포구 성미산로7길 24,37.56059575,126.9109242,교육,초등학교
신목고등학교,서울특별시 양천구 안양천로 739,37.51290943,126.8736069,교육,고등학교
충암중학교,서울특별시 은평구 가좌로5길 5,37.58464029,126.9218095,교육,중학교
서울양천초등학교,서울특별시 강서구 양천로 329,37.57018817,126.8395397,교육,초등학교
서울방송고등학교,서울특별시 성동구 동호로5길 131,37.54777448,127.0110373,교육,고등학교
유석초등학교,서울특별시 강서구 화곡로69길 9,37.56080588,126.8537249,교육,초등학교
서울삼일초등학교,서울특별시 동작구 사당로23나길 27,37.48823549,126.9751016,교육,초등학교
서울성원초등학교,서울특별시 마포구 월드컵로36길 34,37.56698252,126.9050853,교육,초등학교
